,Player,PlayerURL
393,Rúben Neves,https://fbref.com/req/202302030/images/headshots/44bfb6c5_2022.jpg
394,Diogo Costa,https://fbref.com/req/202302030/images/headshots/93fffbcf_2022.jpg
395,Diogo Dalot,https://fbref.com/req/202302030/images/headshots/d9565625_2022.jpg
396,Otávio,https://fbref.com/req/202302030/images/headshots/28b1f3ce_2022.jpg
397,João Félix,https://fbref.com/req/202302030/images/headshots/8aafd64f_2022.jpg
398,Matheus Nunes,https://fbref.com/req/202302030/images/headshots/e6af02e0_2022.jpg
399,João Mário,https://fbref.com/req/202302030/images/headshots/f0021247_2022.jpg
400,Rafael Leão,https://fbref.com/req/202302030/images/headshots/20730eae_2022.jpg
401,William Carvalho,https://fbref.com/req/202302030/images/headshots/dee86451_2022.jpg
402,Vitinha,https://fbref.com/req/202302030/images/headshots/3b029691_2022.jpg
403,Almoez Ali,https://fbref.com/req/202302030/images/headshots/bae045a9_2022.jpg
404,Boualem Khoukhi,https://fbref.com/req/202302030/images/headshots/7be5ad52_2022.jpg
405,Hassan Al-Haydos,https://fbref.com/req/202302030/images/headshots/41bd6c64_2022.jpg
406,Saad Al Sheeb,https://fbref.com/req/202302030/images/headshots/e00ad66a_2022.jpg
407,Abdelkarim Hassan,https://fbref.com/req/202302030/images/headshots/7380bccf_2022.jpg
408,Abdulaziz Hatem,https://fbref.com/req/202302030/images/headshots/c5065ef8_2022.jpg
409,Karim Boudiaf,https://fbref.com/req/202302030/images/headshots/a38f33fd_2022.jpg
410,Tarek Salman,https://fbref.com/req/202302030/images/headshots/420f4985_2022.jpg
411,Akram Afif,https://fbref.com/req/202302030/images/headshots/fd53d9e7_2022.jpg
412,Ró-Ró,https://fbref.com/req/202302030/images/headshots/8735fe66_2022.jpg
413,Assim Madibo,https://fbref.com/req/202302030/images/headshots/2b1d2ada_2022.jpg
414,Mohammed Muntari,https://fbref.com/req/202302030/images/headshots/da38f46e_2022.jpg
415,Ahmed Alaaeldin,https://fbref.com/req/202302030/images/headshots/74fbbb3c_2022.jpg
416,Mohammed Waad,https://fbref.com/req/202302030/images/headshots/94e8df02_2022.jpg
417,Meshaal Barsham,https://fbref.com/req/202302030/images/headshots/8d3e92e0_2022.jpg
418,Ismail Mohamad,https://fbref.com/req/202302030/images/headshots/b554011a_2022.jpg
419,Yasser Al-Shahrani,https://fbref.com/req/202302030/images/headshots/251c164e_2022.jpg
420,Mohammed Al-Owais,https://fbref.com/req/202302030/images/headshots/f2c060c6_2022.jpg
421,Salman Al-Faraj,https://fbref.com/req/202302030/images/headshots/df145034_2022.jpg
422,Salem Al-Dawsari,https://fbref.com/req/202302030/images/headshots/60ee859c_2022.jpg
423,Abdulellah Al-Malki,https://fbref.com/req/202302030/images/headshots/3bcd2730_2022.jpg
424,Mohamed Kanno,https://fbref.com/req/202302030/images/headshots/74ccf212_2022.jpg
425,Abdulelah Al-Amri,https://fbref.com/req/202302030/images/headshots/fd0affe3_2022.jpg
426,Abdullah Madu,https://fbref.com/req/202302030/images/headshots/9c3523a4_2022.jpg
427,Sultan Al-Ghanam,https://fbref.com/req/202302030/images/headshots/0ea89f8d_2022.jpg
428,Saleh Al-Shehri,https://fbref.com/req/202302030/images/headshots/f4377d0f_2022.jpg
429,Mohammed Al-Breik,https://fbref.com/req/202302030/images/headshots/bd448676_2022.jpg
430,Ali Al-Bulaihi,https://fbref.com/req/202302030/images/headshots/8d7b2936_2022.jpg
431,Hattan Bahebri,https://fbref.com/req/202302030/images/headshots/b4f50ff5_2022.jpg
432,Firas Al-Buraikan,https://fbref.com/req/202302030/images/headshots/ac717a23_2022.jpg
433,Sami Al-Najei,https://fbref.com/req/202302030/images/headshots/978e29d3_2022.jpg
434,Hassan Al Tambakti,https://fbref.com/req/202302030/images/headshots/6d78c320_2022.jpg
435,Nasser Al-Dawsari,https://fbref.com/req/202302030/images/headshots/7709e4a6_2022.jpg
436,Ali Al Hassan,https://fbref.com/req/202302030/images/headshots/68b689fa_2022.jpg
437,Saud Abdulhamid,https://fbref.com/req/202302030/images/headshots/caa254e4_2022.jpg
438,Nawaf Al Abed,https://fbref.com/req/202302030/images/headshots/bfef5c87_2022.jpg
439,Abdulrahman Al-Aboud,https://fbref.com/req/202302030/images/headshots/9bf54a3b_2022.jpg
440,Asiri Haitham,https://fbref.com/req/202302030/images/headshots/9c08d5cd_2022.jpg
441,Kalidou Koulibaly,https://fbref.com/req/202302030/images/headshots/da974c7b_2022.jpg
442,Ismaila Sarr,https://fbref.com/req/202302030/images/headshots/bfdb33aa_2022.jpg
443,Idrissa Gana Gueye,https://fbref.com/req/202302030/images/headshots/72c812f3_2022.jpg
444,Edouard Mendy,https://fbref.com/req/202302030/images/headshots/33887998_2022.jpg
445,Cheikhou Kouyaté,https://fbref.com/req/202302030/images/headshots/8d3c902d_2022.jpg
446,Abdou Diallo,https://fbref.com/req/202302030/images/headshots/fc62f087_2022.jpg
447,Boulaye Dia,https://fbref.com/req/202302030/images/headshots/244bc2c8_2022.jpg
448,Famara Diedhiou,https://fbref.com/req/202302030/images/headshots/e447352c_2022.jpg
449,Nampalys Mendy,https://fbref.com/req/202302030/images/headshots/1598599e_2022.jpg
450,Youssouf Sabaly,https://fbref.com/req/202302030/images/headshots/fbbb9269_2022.jpg
451,Pape Matar Sarr,https://fbref.com/req/202302030/images/headshots/feb5d972_2022.jpg
452,Fodé Ballo-Touré,https://fbref.com/req/202302030/images/headshots/f449640d_2022.jpg
453,Bamba Dieng,https://fbref.com/req/202302030/images/headshots/40774c6b_2022.jpg
454,Pape Gueye,https://fbref.com/req/202302030/images/headshots/7155e3e1_2022.jpg
455,Sergej Milinković-Savić,https://fbref.com/req/202302030/images/headshots/4e6dbac4_2022.jpg
456,Dušan Tadić,https://fbref.com/req/202302030/images/headshots/2475dcc6_2022.jpg
457,Filip Kostić,https://fbref.com/req/202302030/images/headshots/b1cd37e6_2022.jpg
458,Strahinja Pavlović,https://fbref.com/req/202302030/images/headshots/25146df0_2022.jpg
459,Nemanja Gudelj,https://fbref.com/req/202302030/images/headshots/0076ab7f_2022.jpg
460,Dušan Vlahović,https://fbref.com/req/202302030/images/headshots/79443529_2022.jpg
461,Aleksandar Mitrović,https://fbref.com/req/202302030/images/headshots/3925dbd6_2022.jpg
462,Nikola Milenković,https://fbref.com/req/202302030/images/headshots/bee704fc_2022.jpg
463,Saša Lukić,https://fbref.com/req/202302030/images/headshots/c6e8cf1f_2022.jpg
464,Stefan Mitrović,https://fbref.com/req/202302030/images/headshots/e6777e6b_2022.jpg
465,Miloš Veljković,https://fbref.com/req/202302030/images/headshots/a5ae8f8e_2022.jpg
466,Darko Lazović,https://fbref.com/req/202302030/images/headshots/5128bde4_2022.jpg
467,Filip Đuričić,https://fbref.com/req/202302030/images/headshots/eccbe56a_2022.jpg
468,Nemanja Radonjić,https://fbref.com/req/202302030/images/headshots/0630eb63_2022.jpg
469,Nemanja Maksimović,https://fbref.com/req/202302030/images/headshots/00b28772_2022.jpg
470,Luka Jović,https://fbref.com/req/202302030/images/headshots/4d8cd038_2022.jpg
471,Andrija Živković,https://fbref.com/req/202302030/images/headshots/321f83a2_2022.jpg
472,Marko Grujić,https://fbref.com/req/202302030/images/headshots/8b8e759d_2022.jpg
473,Filip Mladenović,https://fbref.com/req/202302030/images/headshots/a3eabee0_2022.jpg
474,Ivan Ilić,https://fbref.com/req/202302030/images/headshots/bb376bed_2022.jpg
475,Vanja Milinković-Savić,https://fbref.com/req/202302030/images/headshots/9fa26bc2_2022.jpg
476,Unai Simón,https://fbref.com/req/202302030/images/headshots/5dcf3e90_2022.jpg
477,Ferrán Torres,https://fbref.com/req/202302030/images/headshots/9e1035f8_2022.jpg
478,Álvaro Morata,https://fbref.com/req/202302030/images/headshots/129af0db_2022.jpg
479,Sergio Busquets,https://fbref.com/req/202302030/images/headshots/5ab0ea87_2022.jpg
480,Koke,https://fbref.com/req/202302030/images/headshots/55126f3b_2022.jpg
481,Aymeric Laporte,https://fbref.com/req/202302030/images/headshots/119b9a8e_2022.jpg
482,Marcos Llorente,https://fbref.com/req/202302030/images/headshots/02c15616_2022.jpg
483,Jordi Alba,https://fbref.com/req/202302030/images/headshots/4601e194_2022.jpg
484,Carlos Soler,https://fbref.com/req/202302030/images/headshots/fed17f5a_2022.jpg
485,Dani Olmo,https://fbref.com/req/202302030/images/headshots/ae44e8e2_2022.jpg
486,César Azpilicueta,https://fbref.com/req/202302030/images/headshots/53cad200_2022.jpg
487,Rodri,https://fbref.com/req/202302030/images/headshots/6434f10d_2022.jpg
488,Pablo Sarabia,https://fbref.com/req/202302030/images/headshots/9744ff80_2022.jpg
489,Pedri,https://fbref.com/req/202302030/images/headshots/0d9b2d31_2022.jpg
490,Gavi,https://fbref.com/req/202302030/images/headshots/19cae58d_2022.jpg
491,Dani Carvajal,https://fbref.com/req/202302030/images/headshots/4958bfb2_2022.jpg
492,Pau Torres,https://fbref.com/req/202302030/images/headshots/532e1e4f_2022.jpg
493,Yann Sommer,https://fbref.com/req/202302030/images/headshots/420c18a1_2022.jpg
494,Remo Freuler,https://fbref.com/req/202302030/images/headshots/98d2c2c4_2022.jpg
495,Ricardo Rodríguez,https://fbref.com/req/202302030/images/headshots/7f78ad23_2022.jpg
496,Nico Elvedi,https://fbref.com/req/202302030/images/headshots/48035304_2022.jpg
497,Silvan Widmer,https://fbref.com/req/202302030/images/headshots/f68b64fc_2022.jpg
498,Manuel Akanji,https://fbref.com/req/202302030/images/headshots/89ac64a6_2022.jpg
499,Xherdan Shaqiri,https://fbref.com/req/202302030/images/headshots/6421ec64_2022.jpg
500,Denis Zakaria,https://fbref.com/req/202302030/images/headshots/384d58d9_2022.jpg
501,Ruben Vargas,https://fbref.com/req/202302030/images/headshots/6ecbddf6_2022.jpg
502,Renato Steffen,https://fbref.com/req/202302030/images/headshots/dd669209_2022.jpg
503,Haris Seferović,https://fbref.com/req/202302030/images/headshots/a45eac1f_2022.jpg
504,Breel Embolo,https://fbref.com/req/202302030/images/headshots/0b4f388a_2022.jpg
505,Fabian Schär,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
506,Fabian Frei,https://fbref.com/req/202302030/images/headshots/9fb640a8_2022.jpg
507,Granit Xhaka,https://fbref.com/req/202302030/images/headshots/e61b8aee_2022.jpg
508,Djibril Sow,https://fbref.com/req/202302030/images/headshots/4c6facae_2022.jpg
509,Noah Okafor,https://fbref.com/req/202302030/images/headshots/ca607d59_2022.jpg
510,Christian Fassnacht,https://fbref.com/req/202302030/images/headshots/0aeeed3f_2022.jpg
511,Michel Aebischer,https://fbref.com/req/202302030/images/headshots/f9c927de_2022.jpg
512,Edimilson Fernandes,https://fbref.com/req/202302030/images/headshots/3bb625ac_2022.jpg
513,Eray Cömert,https://fbref.com/req/202302030/images/headshots/15937e17_2022.jpg
514,Gregor Kobel,https://fbref.com/req/202302030/images/headshots/cd59b9df_2022.jpg
515,Ali Maâloul,https://fbref.com/req/202302030/images/headshots/c69ff23a_2022.jpg
516,Aïssa Laïdouni,https://fbref.com/req/202302030/images/headshots/22798128_2022.jpg
517,Dylan Bronn,https://fbref.com/req/202302030/images/headshots/edd81e2a_2022.jpg
518,Naïm Sliti,https://fbref.com/req/202302030/images/headshots/2e0367a6_2022.jpg
519,Yassine Meriah,https://fbref.com/req/202302030/images/headshots/3640af28_2022.jpg
520,Wahbi Khazri,https://fbref.com/req/202302030/images/headshots/2677a1de_2022.jpg
521,Ferjani Sassi,https://fbref.com/req/202302030/images/headshots/35bf6065_2022.jpg
522,Montassar Talbi,https://fbref.com/req/202302030/images/headshots/a4a44eb0_2022.jpg
523,Ellyes Skhiri,https://fbref.com/req/202302030/images/headshots/c2211709_2022.jpg
524,Mohamed Dräger,https://fbref.com/req/202302030/images/headshots/8954fddc_2022.jpg
525,Wajdi Kechrida,https://fbref.com/req/202302030/images/headshots/11962fe7_2022.jpg
526,Anis Ben Slimane,https://fbref.com/req/202302030/images/headshots/9ade9ce1_2022.jpg
527,Mohamed Ali Ben Romdhane,https://fbref.com/req/202302030/images/headshots/b4db6d4d_2022.jpg
528,Youssef Msakni,https://fbref.com/req/202302030/images/headshots/0083e371_2022.jpg
529,Ghaylène Chaalali,https://fbref.com/req/202302030/images/headshots/fb3f920a_2022.jpg
530,Nader Ghandri,https://fbref.com/req/202302030/images/headshots/7f1c7219_2022.jpg
531,Taha Yassine Khenissi,https://fbref.com/req/202302030/images/headshots/44d6aedb_2022.jpg
532,Hannibal Mejbri,https://fbref.com/req/202302030/images/headshots/ca22ccb0_2022.jpg
533,Ali Abdi,https://fbref.com/req/202302030/images/headshots/ad7cdb35_2022.jpg
534,Aimen Dahmen,https://fbref.com/req/202302030/images/headshots/8bf49030_2022.jpg
535,Issam Jebali,https://fbref.com/req/202302030/images/headshots/4b751020_2022.jpg
536,Tyler Adams,https://fbref.com/req/202302030/images/headshots/2b09d998_2022.jpg
537,Antonee Robinson,https://fbref.com/req/202302030/images/headshots/289601e6_2022.jpg
538,Yunus Musah,https://fbref.com/req/202302030/images/headshots/b51b1b9c_2022.jpg
539,Walker Zimmerman,https://fbref.com/req/202302030/images/headshots/220fa883_2022.jpg
