"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"1",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Martin Boyle","MF","28",1,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e0b959dc/Martin-Boyle"
"2",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Ajdin Hrustic","MF","25",1,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1f2d714c/Ajdin-Hrustic"
"3",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Jackson Irvine","MF","28",1,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4637747c/Jackson-Irvine"
"4",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Aaron Mooy","MF","31",1,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/47b7e3af/Aaron-Mooy"
"5",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Kye Rowles","DF","23",1,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8caf6772/Kye-Rowles"
"6",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Bailey Wright","DF","29",1,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4be70ecf/Bailey-Wright"
"7",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Aziz Behich","DF","31",1,1,119,1.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b6867b96/Aziz-Behich"
"8",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Mathew Ryan","GK","29",1,1,119,1.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4535e4bb/Mathew-Ryan"
"9",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Nathaniel Atkinson","DF","22",1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/51caa1f0/Nathaniel-Atkinson"
"10",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Mathew Leckie","MF","30",1,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b93b7882/Mathew-Leckie"
"11",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Mitchell Duke","FW","31",1,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/293f5bf9/Mitchell-Duke"
"12",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Awer Mabil","FW,MF","26",1,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/922da988/Awer-Mabil"
"13",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Jamie Maclaren","FW","28",1,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2a8ba67e/Jamie-Maclaren"
"14",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Fran Karačić","DF","25",1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e2f8c69c/Fran-Karacic"
"15",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Craig Goodwin","DF,FW","30",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b2741e3d/Craig-Goodwin"
"16",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Andrew Redmayne","GK","33",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/04548293/Andrew-Redmayne"
"17",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Nicholas D'Agostino","FW","23",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/99fb7a95/Nicholas-DAgostino"
"18",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Miloš Degenek","DF,MF","27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/c8e65157/Milos-Degenek"
"19",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Denis Genreau","MF","22",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/badcdcae/Denis-Genreau"
"20",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Riley McGree","MF","23",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/59d61727/Riley-McGree"
"21",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Trent Sainsbury","DF","30",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/c8bfb695/Trent-Sainsbury"
"22",NA,"2022 Australia","WCQ — Inter-confederation play-offs M","Marco Tilio","FW","20",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/188b5803/Marco-Tilio"
