"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"32",NA,"2022 Ghana","WCQ — CAF M","Samuel Owusu","MF","25",3,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7c92cab0/Samuel-Owusu"
"33",NA,"2022 Ghana","WCQ — CAF M","Lawrence Ati-Zigi","GK","25",1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a12402c3/Lawrence-Ati-Zigi"
"34",NA,"2022 Ghana","WCQ — CAF M","Caleb Ekuban","FW,MF","27",2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7afbd2c3/Caleb-Ekuban"
"35",NA,"2022 Ghana","WCQ — CAF M","Edmund Addo","MF","21",1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6af56975/Edmund-Addo"
"36",NA,"2022 Ghana","WCQ — CAF M","Kwasi Okyere Wriedt","FW","27",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7124239e/Kwasi-Okyere-Wriedt"
"37",NA,"2022 Ghana","WCQ — CAF M","Samuel Abbey-Quaye","DF","20",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/6c7cb3b1/Samuel-Abbey-Quaye"
"38",NA,"2022 Ghana","WCQ — CAF M","Daniel Afriyie Barnieh","FW","20",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/0dbac3e0/Daniel-Afriyie-Barnieh"
"39",NA,"2022 Ghana","WCQ — CAF M","Christopher Antwi-Adjei","FW,MF","27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/0a3f6cde/Christopher-Antwi-Adjei"
"40",NA,"2022 Ghana","WCQ — CAF M","Richard Attah","GK","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/c4c611de/Richard-Attah"
"41",NA,"2022 Ghana","WCQ — CAF M","Philimon Baffour","DF","20",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/66a5fc01/Philimon-Baffour"
"42",NA,"2022 Ghana","WCQ — CAF M","Abdul Ganiyu Ismail","DF","25",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/8b1cedeb/Abdul-Ganiyu-Ismail"
"43",NA,"2022 Ghana","WCQ — CAF M","Danlad Ibrahim","GK","19",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/e6515995/Danlad-Ibrahim"
"44",NA,"2022 Ghana","WCQ — CAF M","Montari Kamaheni","DF","21",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/314d7152/Montari-Kamaheni"
"45",NA,"2022 Ghana","WCQ — CAF M","Braydon Manu","FW,MF","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/e9a97974/Braydon-Manu"
"46",NA,"2022 Ghana","WCQ — CAF M","Abdul Mumin","DF","23",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/5487adcd/Abdul-Mumin"
"47",NA,"2022 Ghana","WCQ — CAF M","Dennis Nkrumah-Korsah","DF","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/903c9fee/Dennis-Nkrumah-Korsah"
"48",NA,"2022 Ghana","WCQ — CAF M","Manaf Nurudeen","GK","22",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/4152a80c/Manaf-Nurudeen"
"49",NA,"2022 Ghana","WCQ — CAF M","Joseph Paintsil","FW,MF","23",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/88062e83/Joseph-Paintsil"
