"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"16",NA,"2022 United States","WCQ — CONCACAF M","Chris Richards","DF","21",5,4,361,4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0a3d6d2b/Chris-Richards"
"17",NA,"2022 United States","WCQ — CONCACAF M","Paul Arriola","FW","26",5,3,209,2.3,1,1,1,0,0,0,0,0.43,0.43,0.86,0.43,0.86,"https://fbref.com/en/players/1bb2acce/Paul-Arriola"
"18",NA,"2022 United States","WCQ — CONCACAF M","Luca de la Torre","MF","23",4,2,239,2.7,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e9241b40/Luca-de-la-Torre"
"19",NA,"2022 United States","WCQ — CONCACAF M","Sebastian Lletget","MF","29",4,2,230,2.6,1,0,1,0,0,0,0,0.39,0,0.39,0.39,0.39,"https://fbref.com/en/players/73019c31/Sebastian-Lletget"
"20",NA,"2022 United States","WCQ — CONCACAF M","Jesus Ferreira","FW","21",6,2,229,2.5,1,0,1,0,0,0,0,0.39,0,0.39,0.39,0.39,"https://fbref.com/en/players/f61246d8/Jesus-Ferreira"
"21",NA,"2022 United States","WCQ — CONCACAF M","Shaquell Moore","DF","25",4,2,201,2.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3b9f859b/Shaquell-Moore"
"22",NA,"2022 United States","WCQ — CONCACAF M","Mark McKenzie","DF","22",2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a5f5d094/Mark-McKenzie"
"23",NA,"2022 United States","WCQ — CONCACAF M","Gyasi Zardes","FW","30",5,2,179,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/09ae7f92/Gyasi-Zardes"
"24",NA,"2022 United States","WCQ — CONCACAF M","George Bello","MF,DF","20",2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/aca0a525/George-Bello"
"25",NA,"2022 United States","WCQ — CONCACAF M","John Brooks","DF","29",2,2,135,1.5,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/e27da244/John-Brooks"
"26",NA,"2022 United States","WCQ — CONCACAF M","Josh Sargent","FW","21",3,2,116,1.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a8d4428b/Josh-Sargent"
"27",NA,"2022 United States","WCQ — CONCACAF M","Gio Reyna","MF","19",4,1,196,2.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7fa4e703/Gio-Reyna"
"28",NA,"2022 United States","WCQ — CONCACAF M","Jordan Pefok","FW","25",3,1,140,1.6,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/b684a484/Jordan-Pefok"
"29",NA,"2022 United States","WCQ — CONCACAF M","Jordan Morris","FW","27",6,1,139,1.5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bd298d0d/Jordan-Morris"
"30",NA,"2022 United States","WCQ — CONCACAF M","Gianluca Busio","MF","19",3,1,123,1.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4a0b7f07/Gianluca-Busio"
"31",NA,"2022 United States","WCQ — CONCACAF M","Reggie Cannon","DF","23",2,1,105,1.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ad9ffc7e/Reggie-Cannon"
"32",NA,"2022 United States","WCQ — CONCACAF M","Tim Ream","DF","34",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/28b40c9c/Tim-Ream"
"33",NA,"2022 United States","WCQ — CONCACAF M","James Sands","MF","21",1,1,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/dccd127f/James-Sands"
"34",NA,"2022 United States","WCQ — CONCACAF M","Konrad De La Fuente","FW","20",2,1,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4b77bb89/Konrad-De-La-Fuente"
"35",NA,"2022 United States","WCQ — CONCACAF M","Cristian Roldan","MF","26",5,0,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/48875649/Cristian-Roldan"
"36",NA,"2022 United States","WCQ — CONCACAF M","Aaron Long","DF","29",2,0,37,0.4,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/46b89640/Aaron-Long"
"37",NA,"2022 United States","WCQ — CONCACAF M","Matthew Hoppe","FW","20",1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1bc432b7/Matthew-Hoppe"
"38",NA,"2022 United States","WCQ — CONCACAF M","Erik Palmer-Brown","DF","24",1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e5c1e0ca/Erik-Palmer-Brown"
"39",NA,"2022 United States","WCQ — CONCACAF M","Ethan Horvath","GK","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/3f65d5ce/Ethan-Horvath"
"40",NA,"2022 United States","WCQ — CONCACAF M","Sean Johnson","GK","32",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/c164335e/Sean-Johnson"
"41",NA,"2022 United States","WCQ — CONCACAF M","Joe Scally","DF","19",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/236f02cd/Joe-Scally"
"42",NA,"2022 United States","WCQ — CONCACAF M","Sam Vines","DF","22",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/2d6e535f/Sam-Vines"
"43",NA,"2022 United States","WCQ — CONCACAF M","Jackson Yueill","MF","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/7dce16bf/Jackson-Yueill"
