"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"1",NA,"2022 Belgium","WCQ — UEFA M","Jason Denayer","DF","26",7,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/47af88b8/Jason-Denayer"
"2",NA,"2022 Belgium","WCQ — UEFA M","Toby Alderweireld","DF","32",6,6,532,5.9,0,1,0,0,0,0,0,0,0.17,0.17,0,0.17,"https://fbref.com/en/players/f7d50789/Toby-Alderweireld"
"3",NA,"2022 Belgium","WCQ — UEFA M","Thibaut Courtois","GK","29",5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1840e36d/Thibaut-Courtois"
"4",NA,"2022 Belgium","WCQ — UEFA M","Hans Vanaken","MF,FW","29",5,5,440,4.9,3,4,3,0,0,0,0,0.61,0.82,1.43,0.61,1.43,"https://fbref.com/en/players/392a7aea/Hans-Vanaken"
"5",NA,"2022 Belgium","WCQ — UEFA M","Jan Vertonghen","DF","34",6,5,429,4.8,0,0,0,0,0,2,0,0,0,0,0,0,"https://fbref.com/en/players/ba23a904/Jan-Vertonghen"
"6",NA,"2022 Belgium","WCQ — UEFA M","Timothy Castagne","MF,DF","26",6,5,426,4.7,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/197640fd/Timothy-Castagne"
"7",NA,"2022 Belgium","WCQ — UEFA M","Youri Tielemans","MF","24",5,4,370,4.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/56f7a928/Youri-Tielemans"
"8",NA,"2022 Belgium","WCQ — UEFA M","Axel Witsel","MF","33",4,4,360,4,1,0,1,0,0,1,0,0.25,0,0.25,0.25,0.25,"https://fbref.com/en/players/5dfc6ad5/Axel-Witsel"
"9",NA,"2022 Belgium","WCQ — UEFA M","Kevin De Bruyne","FW,MF","30",4,4,352,3.9,2,2,2,0,0,0,0,0.51,0.51,1.02,0.51,1.02,"https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne"
"10",NA,"2022 Belgium","WCQ — UEFA M","Romelu Lukaku","FW","28",4,4,333,3.7,5,1,4,1,1,2,0,1.35,0.27,1.62,1.08,1.35,"https://fbref.com/en/players/5eae500a/Romelu-Lukaku"
"11",NA,"2022 Belgium","WCQ — UEFA M","Thomas Meunier","MF","30",4,4,325,3.6,0,2,0,0,0,0,0,0,0.55,0.55,0,0.55,"https://fbref.com/en/players/e162b013/Thomas-Meunier"
"12",NA,"2022 Belgium","WCQ — UEFA M","Dedryck Boyata","DF","31",4,3,315,3.5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7c473e12/Dedryck-Boyata"
"13",NA,"2022 Belgium","WCQ — UEFA M","Leandro Trossard","FW","27",7,3,299,3.3,2,1,2,0,0,0,0,0.6,0.3,0.9,0.6,0.9,"https://fbref.com/en/players/38ceb24a/Leandro-Trossard"
"14",NA,"2022 Belgium","WCQ — UEFA M","Thorgan Hazard","MF","28",4,3,291,3.2,2,1,2,0,0,2,0,0.62,0.31,0.93,0.62,0.93,"https://fbref.com/en/players/50871bcc/Thorgan-Hazard"
"15",NA,"2022 Belgium","WCQ — UEFA M","Eden Hazard","FW","31",4,3,237,2.6,1,1,1,0,0,0,0,0.38,0.38,0.76,0.38,0.76,"https://fbref.com/en/players/a39bb753/Eden-Hazard"
"16",NA,"2022 Belgium","WCQ — UEFA M","Yannick Carrasco","MF","28",3,3,208,2.3,1,2,1,0,0,0,0,0.43,0.87,1.3,0.43,1.3,"https://fbref.com/en/players/de39485a/Yannick-Carrasco"
"17",NA,"2022 Belgium","WCQ — UEFA M","Leander Dendoncker","MF","26",7,2,264,2.9,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/5a7301ae/Leander-Dendoncker"
"18",NA,"2022 Belgium","WCQ — UEFA M","Alexis Saelemaekers","MF","22",5,2,243,2.7,1,1,1,0,0,2,0,0.37,0.37,0.74,0.37,0.74,"https://fbref.com/en/players/ee251371/Alexis-Saelemaekers"
"19",NA,"2022 Belgium","WCQ — UEFA M","Koen Casteels","GK","29",2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/db401046/Koen-Casteels"
"20",NA,"2022 Belgium","WCQ — UEFA M","Dries Mertens","FW","34",3,2,164,1.8,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/89b2c8a9/Dries-Mertens"
"21",NA,"2022 Belgium","WCQ — UEFA M","Dennis Praet","MF","27",2,2,160,1.8,2,1,2,0,0,0,0,1.13,0.56,1.69,1.13,1.69,"https://fbref.com/en/players/86695068/Dennis-Praet"
"22",NA,"2022 Belgium","WCQ — UEFA M","Michy Batshuayi","FW","28",3,2,156,1.7,1,1,1,0,0,1,0,0.58,0.58,1.15,0.58,1.15,"https://fbref.com/en/players/2973d8ff/Michy-Batshuayi"
"23",NA,"2022 Belgium","WCQ — UEFA M","Christian Benteke","FW","31",4,1,141,1.6,2,1,2,0,0,0,0,1.28,0.64,1.91,1.28,1.91,"https://fbref.com/en/players/ab070c55/Christian-Benteke"
"24",NA,"2022 Belgium","WCQ — UEFA M","Dodi Lukebakio","FW","24",3,1,93,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio"
"25",NA,"2022 Belgium","WCQ — UEFA M","Simon Mignolet","GK","33",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d436eb94/Simon-Mignolet"
"26",NA,"2022 Belgium","WCQ — UEFA M","Arthur Theate","DF","21",1,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/df8d6029/Arthur-Theate"
"27",NA,"2022 Belgium","WCQ — UEFA M","Jeremy Doku","FW","19",1,1,76,0.8,1,2,1,0,0,0,0,1.18,2.37,3.55,1.18,3.55,"https://fbref.com/en/players/fffea3e5/Jeremy-Doku"
"28",NA,"2022 Belgium","WCQ — UEFA M","Charles De Ketelaere","FW","20",2,1,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2ef7c612/Charles-De-Ketelaere"
"29",NA,"2022 Belgium","WCQ — UEFA M","Divock Origi","FW","26",2,1,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/43a166b4/Divock-Origi"
"30",NA,"2022 Belgium","WCQ — UEFA M","Nacer Chadli","MF","32",1,1,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5b54bf3b/Nacer-Chadli"
"31",NA,"2022 Belgium","WCQ — UEFA M","Thomas Vermaelen","DF","36",1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d0d79694/Thomas-Vermaelen"
"32",NA,"2022 Belgium","WCQ — UEFA M","Thomas Foket","DF,MF","27",3,0,67,0.7,1,0,1,0,0,0,0,1.34,0,1.34,1.34,1.34,"https://fbref.com/en/players/90eb507d/Thomas-Foket"
