"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"15",NA,"2022 Denmark","WCQ — UEFA M","Jonas Wind","FW","22",5,3,261,2.9,2,1,2,0,0,1,0,0.69,0.34,1.03,0.69,1.03,"https://fbref.com/en/players/2077ae86/Jonas-Wind"
"16",NA,"2022 Denmark","WCQ — UEFA M","Mathias Jensen","MF","26",4,2,200,2.2,1,1,1,0,0,0,0,0.45,0.45,0.9,0.45,0.9,"https://fbref.com/en/players/0f134faf/Mathias-Jensen"
"17",NA,"2022 Denmark","WCQ — UEFA M","Christian Eriksen","MF","29",3,2,194,2.2,0,1,0,0,0,0,0,0,0.46,0.46,0,0.46,"https://fbref.com/en/players/980522ec/Christian-Eriksen"
"18",NA,"2022 Denmark","WCQ — UEFA M","Martin Braithwaite","MF","30",2,2,166,1.8,1,1,1,0,0,1,0,0.54,0.54,1.08,0.54,1.08,"https://fbref.com/en/players/fd771f95/Martin-Braithwaite"
"19",NA,"2022 Denmark","WCQ — UEFA M","Jacob Bruun Larsen","FW","23",3,2,141,1.6,1,0,1,0,0,0,0,0.64,0,0.64,0.64,0.64,"https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen"
"20",NA,"2022 Denmark","WCQ — UEFA M","Rasmus Nissen","MF,DF","24",2,2,125,1.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/39769cff/Rasmus-Nissen"
"21",NA,"2022 Denmark","WCQ — UEFA M","Mohammed Daramy","FW","20",4,2,121,1.3,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/06a1d642/Mohammed-Daramy"
"22",NA,"2022 Denmark","WCQ — UEFA M","Kasper Dolberg","FW","24",4,1,196,2.2,2,0,1,1,1,0,0,0.92,0,0.92,0.46,0.46,"https://fbref.com/en/players/cc83b74d/Kasper-Dolberg"
"23",NA,"2022 Denmark","WCQ — UEFA M","Andreas Cornelius","FW","28",4,1,114,1.3,1,0,1,0,0,0,0,0.79,0,0.79,0.79,0.79,"https://fbref.com/en/players/c693347d/Andreas-Cornelius"
"24",NA,"2022 Denmark","WCQ — UEFA M","Jens Jønsson","MF","29",3,1,93,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/53520a67/Jens-Jonsson"
"25",NA,"2022 Denmark","WCQ — UEFA M","Nicolai Boilesen","DF","29",1,1,90,1,0,1,0,0,0,0,0,0,1,1,0,1,"https://fbref.com/en/players/08fe932d/Nicolai-Boilesen"
"26",NA,"2022 Denmark","WCQ — UEFA M","Victor Nelsson","DF","23",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e53b5534/Victor-Nelsson"
"27",NA,"2022 Denmark","WCQ — UEFA M","Lasse Schöne","MF","35",1,1,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c3a8bcd8/Lasse-Schone"
"28",NA,"2022 Denmark","WCQ — UEFA M","Anders Christiansen","MF","31",1,1,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/770ebf00/Anders-Christiansen"
"29",NA,"2022 Denmark","WCQ — UEFA M","Jesper Lindstrøm","MF","21",2,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/37dc1a48/Jesper-Lindstrom"
"30",NA,"2022 Denmark","WCQ — UEFA M","Robert Skov","DF,FW","25",1,0,45,0.5,1,0,1,0,0,0,0,2,0,2,2,2,"https://fbref.com/en/players/ff98492b/Robert-Skov"
"31",NA,"2022 Denmark","WCQ — UEFA M","Pione Sisto","FW,MF","26",1,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fd9c4805/Pione-Sisto"
"32",NA,"2022 Denmark","WCQ — UEFA M","Jens Stage","MF","25",1,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1fffae99/Jens-Stage"
"33",NA,"2022 Denmark","WCQ — UEFA M","Anders Dreyer","FW,MF","23",2,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c6486b01/Anders-Dreyer"
"34",NA,"2022 Denmark","WCQ — UEFA M","Mikael Uhre","FW","27",1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/be84c466/Mikael-Uhre"
"35",NA,"2022 Denmark","WCQ — UEFA M","Marcus Ingvartsen","FW,MF","26",1,0,14,0.2,1,0,1,0,0,0,0,6.43,0,6.43,6.43,6.43,"https://fbref.com/en/players/271b8617/Marcus-Ingvartsen"
"36",NA,"2022 Denmark","WCQ — UEFA M","Alexander Bah","DF,MF","24",1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/78f21137/Alexander-Bah"
"37",NA,"2022 Denmark","WCQ — UEFA M","Jesper Hansen","GK","36",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/a3b952f8/Jesper-Hansen"
"38",NA,"2022 Denmark","WCQ — UEFA M","Jonas Lössl","GK","32",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/939bc634/Jonas-Lossl"
"39",NA,"2022 Denmark","WCQ — UEFA M","Andreas Maxsø","DF","27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/52fdf512/Andreas-Maxso"
"40",NA,"2022 Denmark","WCQ — UEFA M","Emil Riis Jakobsen","FW","23",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/292cdb26/Emil-Riis-Jakobsen"
"41",NA,"2022 Denmark","WCQ — UEFA M","Frederik Rønnow","GK","29",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/a70b8345/Frederik-Ronnow"
"42",NA,"2022 Denmark","WCQ — UEFA M","Peter Vindahl Jensen","GK","23",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/7b433ed0/Peter-Vindahl-Jensen"
