"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"14",NA,"2022 Poland","WCQ — UEFA M","Michał Helik","DF","26",6,4,302,3.4,0,2,0,0,0,1,0,0,0.6,0.6,0,0.6,"https://fbref.com/en/players/1d031d1f/Michal-Helik"
"15",NA,"2022 Poland","WCQ — UEFA M","Paweł Dawidowicz","DF","26",5,3,360,4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/16bb656a/Pawel-Dawidowicz"
"16",NA,"2022 Poland","WCQ — UEFA M","Krzysztof Piątek","FW","26",6,3,333,3.7,2,0,2,0,0,0,0,0.54,0,0.54,0.54,0.54,"https://fbref.com/en/players/17f3620a/Krzysztof-Piatek"
"17",NA,"2022 Poland","WCQ — UEFA M","Arkadiusz Milik","FW","27",5,3,289,3.2,1,1,1,0,0,1,0,0.31,0.31,0.62,0.31,0.62,"https://fbref.com/en/players/85613cf0/Arkadiusz-Milik"
"18",NA,"2022 Poland","WCQ — UEFA M","Adam Buksa","FW","25",6,3,278,3.1,5,0,5,0,0,1,0,1.62,0,1.62,1.62,1.62,"https://fbref.com/en/players/3b676989/Adam-Buksa"
"19",NA,"2022 Poland","WCQ — UEFA M","Tomasz Kędziora","DF","27",3,3,270,3,1,0,1,0,0,1,0,0.33,0,0.33,0.33,0.33,"https://fbref.com/en/players/dc52c72f/Tomasz-Kedziora"
"20",NA,"2022 Poland","WCQ — UEFA M","Przemysław Frankowski","MF","26",7,3,255,2.8,0,2,0,0,0,0,0,0,0.71,0.71,0,0.71,"https://fbref.com/en/players/00a8d210/Przemyslaw-Frankowski"
"21",NA,"2022 Poland","WCQ — UEFA M","Mateusz Klich","MF","31",4,3,243,2.7,0,0,0,0,0,2,0,0,0,0,0,0,"https://fbref.com/en/players/282679b4/Mateusz-Klich"
"22",NA,"2022 Poland","WCQ — UEFA M","Kamil Piątkowski","DF","21",2,2,180,2,0,1,0,0,0,0,0,0,0.5,0.5,0,0.5,"https://fbref.com/en/players/2cf496fb/Kamil-Piatkowski"
"23",NA,"2022 Poland","WCQ — UEFA M","Matty Cash","MF","24",3,2,163,1.8,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/2389cdc2/Matty-Cash"
"24",NA,"2022 Poland","WCQ — UEFA M","Sebastian Szymański","MF","22",2,2,148,1.6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bb718263/Sebastian-Szymanski"
"25",NA,"2022 Poland","WCQ — UEFA M","Przemysław Płacheta","DF","23",3,1,129,1.4,0,1,0,0,0,0,0,0,0.7,0.7,0,0.7,"https://fbref.com/en/players/3c33f9d9/Przemyslaw-Placheta"
"26",NA,"2022 Poland","WCQ — UEFA M","Damian Szymański","MF","26",3,1,118,1.3,1,1,1,0,0,1,0,0.76,0.76,1.53,0.76,1.53,"https://fbref.com/en/players/e935dbbf/Damian-Szymanski"
"27",NA,"2022 Poland","WCQ — UEFA M","Kacper Kozłowski","MF","18",2,1,108,1.2,0,1,0,0,0,0,0,0,0.83,0.83,0,0.83,"https://fbref.com/en/players/3ece036c/Kacper-Kozlowski"
"28",NA,"2022 Poland","WCQ — UEFA M","Krystian Bielik","DF","24",1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/8e0ec853/Krystian-Bielik"
"29",NA,"2022 Poland","WCQ — UEFA M","Robert Gumny","DF","23",1,1,90,1,0,1,0,0,0,0,0,0,1,1,0,1,"https://fbref.com/en/players/1df0c0b9/Robert-Gumny"
"30",NA,"2022 Poland","WCQ — UEFA M","Jakub Kamiński","MF","19",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/202b3b68/Jakub-Kaminski"
"31",NA,"2022 Poland","WCQ — UEFA M","Arkadiusz Reca","DF","26",2,1,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6213fd82/Arkadiusz-Reca"
"32",NA,"2022 Poland","WCQ — UEFA M","Łukasz Fabiański","GK","36",1,1,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9328b835/Lukasz-Fabianski"
"33",NA,"2022 Poland","WCQ — UEFA M","Jacek Góralski","MF","29",1,1,45,0.5,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/83b9c48f/Jacek-Goralski"
"34",NA,"2022 Poland","WCQ — UEFA M","Łukasz Skorupski","GK","30",1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski"
"35",NA,"2022 Poland","WCQ — UEFA M","Bartosz Slisz","MF","22",1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7ee64741/Bartosz-Slisz"
"36",NA,"2022 Poland","WCQ — UEFA M","Kamil Grosicki","MF","33",3,0,43,0.5,0,1,0,0,0,0,0,0,2.09,2.09,0,2.09,"https://fbref.com/en/players/81d8091f/Kamil-Grosicki"
"37",NA,"2022 Poland","WCQ — UEFA M","Radosław Majecki","GK","22",1,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/20de219a/Radoslaw-Majecki"
"38",NA,"2022 Poland","WCQ — UEFA M","Nicola Zalewski","DF,MF","20",1,0,25,0.3,0,1,0,0,0,0,0,0,3.6,3.6,0,3.6,"https://fbref.com/en/players/45191c29/Nicola-Zalewski"
"39",NA,"2022 Poland","WCQ — UEFA M","Rafał Augustyniak","MF","28",1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/14a55fe3/Rafal-Augustyniak"
"40",NA,"2022 Poland","WCQ — UEFA M","Bartłomiej Drągowski","GK","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski"
"41",NA,"2022 Poland","WCQ — UEFA M","Kamil Grabara","GK","23",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/62182b1d/Kamil-Grabara"
"42",NA,"2022 Poland","WCQ — UEFA M","Sebastian Kowalczyk","MF","23",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/1ea1a59a/Sebastian-Kowalczyk"
"43",NA,"2022 Poland","WCQ — UEFA M","Karol Niemczycki","GK","22",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/2db68a7e/Karol-Niemczycki"
"44",NA,"2022 Poland","WCQ — UEFA M","Mateusz Wieteska","DF","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/3ecc8c5f/Mateusz-Wieteska"
"45",NA,"2022 Poland","WCQ — UEFA M","Szymon Żurkowski","MF","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski"
