"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"39",NA,"2022 Uruguay","WCQ — CONMEBOL M","Gabriel Neves","MF","24",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2a03fb5f/Gabriel-Neves"
"40",NA,"2022 Uruguay","WCQ — CONMEBOL M","Guillermo de Amores","GK","27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/489f6f84/Guillermo-de-Amores"
"41",NA,"2022 Uruguay","WCQ — CONMEBOL M","Leandro Cabrera","DF","30",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/69cbc8b6/Leandro-Cabrera"
"42",NA,"2022 Uruguay","WCQ — CONMEBOL M","Camilo Cándido","DF,MF","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/6d4dbf54/Camilo-Candido"
"43",NA,"2022 Uruguay","WCQ — CONMEBOL M","Kevin Dawson","GK","29",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/c126a817/Kevin-Dawson"
"44",NA,"2022 Uruguay","WCQ — CONMEBOL M","Juan Ignacio Ramírez","FW","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/ad513a6b/Juan-Ignacio-Ramirez"
"45",NA,"2022 Uruguay","WCQ — CONMEBOL M","Yonatan Irrazábal","GK","33",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/08ce06b0/Yonatan-Irrazabal"
"46",NA,"2022 Uruguay","WCQ — CONMEBOL M","Nicolás López","FW,MF","28",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/8d2ee5e2/Nicolas-Lopez"
"47",NA,"2022 Uruguay","WCQ — CONMEBOL M","Rodrigo Muñoz","GK","40",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/3404e54e/Rodrigo-Munoz"
"48",NA,"2022 Uruguay","WCQ — CONMEBOL M","Brian Ocampo","MF","22",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/2e3995cd/Brian-Ocampo"
"49",NA,"2022 Uruguay","WCQ — CONMEBOL M","Gastón Olveira","GK","28",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/556f8f36/Gaston-Olveira"
"50",NA,"2022 Uruguay","WCQ — CONMEBOL M","Alexis Rolín","DF","32",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/83236dd7/Alexis-Rolin"
"51",NA,"2022 Uruguay","WCQ — CONMEBOL M","Martín Silva","GK","38",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/a82aee85/Martin-Silva"
"52",NA,"2022 Uruguay","WCQ — CONMEBOL M","Sebastián Sosa","GK","35",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/34074967/Sebastian-Sosa"
