"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"11",NA,"2022 Brazil","WCQ — CONMEBOL M","Gabriel Jesus","FW,MF","24",11,7,607,6.7,0,2,0,0,0,1,0,0,0.3,0.3,0,0.3,"https://fbref.com/en/players/b66315ae/Gabriel-Jesus"
"12",NA,"2022 Brazil","WCQ — CONMEBOL M","Fabinho","MF","28",9,6,535,5.9,0,0,0,0,0,2,0,0,0,0,0,0,"https://fbref.com/en/players/7f3b388c/Fabinho"
"13",NA,"2022 Brazil","WCQ — CONMEBOL M","Richarlison","FW,MF","24",8,6,530,5.9,6,0,6,0,0,1,0,1.02,0,1.02,1.02,1.02,"https://fbref.com/en/players/fa031b34/Richarlison"
"14",NA,"2022 Brazil","WCQ — CONMEBOL M","Ederson","GK","28",5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3bb7b8b4/Ederson"
"15",NA,"2022 Brazil","WCQ — CONMEBOL M","Gabriel Barbosa","FW","25",8,5,437,4.9,2,0,1,1,1,1,0,0.41,0,0.41,0.21,0.21,"https://fbref.com/en/players/72d0e1b6/Gabriel-Barbosa"
"16",NA,"2022 Brazil","WCQ — CONMEBOL M","Raphinha","MF,FW","25",7,5,419,4.7,3,2,3,0,0,1,0,0.64,0.43,1.07,0.64,1.07,"https://fbref.com/en/players/3423f250/Raphinha"
"17",NA,"2022 Brazil","WCQ — CONMEBOL M","Roberto Firmino","FW","30",6,5,405,4.5,3,1,3,0,0,0,0,0.67,0.22,0.89,0.67,0.89,"https://fbref.com/en/players/4c370d81/Roberto-Firmino"
"18",NA,"2022 Brazil","WCQ — CONMEBOL M","Vinicius Júnior","MF,FW","21",7,5,404,4.5,1,0,1,0,0,2,0,0.22,0,0.22,0.22,0.22,"https://fbref.com/en/players/7111d552/Vinicius-Junior"
"19",NA,"2022 Brazil","WCQ — CONMEBOL M","Philippe Coutinho","MF,FW","29",6,5,329,3.7,3,0,2,1,1,0,0,0.82,0,0.82,0.55,0.55,"https://fbref.com/en/players/0ef89a37/Philippe-Coutinho"
"20",NA,"2022 Brazil","WCQ — CONMEBOL M","Everton Ribeiro","MF","32",9,4,396,4.4,2,0,2,0,0,0,0,0.45,0,0.45,0.45,0.45,"https://fbref.com/en/players/68fb50a2/Everton-Ribeiro"
"21",NA,"2022 Brazil","WCQ — CONMEBOL M","Wéverton","GK","34",4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/81be82e9/Weverton"
"22",NA,"2022 Brazil","WCQ — CONMEBOL M","Douglas Luiz","MF","23",6,4,352,3.9,0,0,0,0,0,2,0,0,0,0,0,0,"https://fbref.com/en/players/6f7d826d/Douglas-Luiz"
"23",NA,"2022 Brazil","WCQ — CONMEBOL M","Renan Lodi","DF","23",4,4,323,3.6,0,2,0,0,0,0,0,0,0.56,0.56,0,0.56,"https://fbref.com/en/players/ed9f7cfe/Renan-Lodi"
"24",NA,"2022 Brazil","WCQ — CONMEBOL M","Matheus Cunha","FW","22",6,3,290,3.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/dc62b55d/Matheus-Cunha"
"25",NA,"2022 Brazil","WCQ — CONMEBOL M","Antony","MF","21",9,2,321,3.6,2,1,2,0,0,1,0,0.56,0.28,0.84,0.56,0.84,"https://fbref.com/en/players/99127249/Antony"
"26",NA,"2022 Brazil","WCQ — CONMEBOL M","Dani Alves","DF","38",4,2,266,3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c9e99e49/Dani-Alves"
"27",NA,"2022 Brazil","WCQ — CONMEBOL M","Gerson","MF","24",4,2,230,2.6,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/8827bf46/Gerson"
"28",NA,"2022 Brazil","WCQ — CONMEBOL M","Alex Telles","DF","29",5,2,210,2.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e73c9bb2/Alex-Telles"
"29",NA,"2022 Brazil","WCQ — CONMEBOL M","Guilherme Arana","DF","24",3,2,186,2.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2b15a82a/Guilherme-Arana"
"30",NA,"2022 Brazil","WCQ — CONMEBOL M","Lucas Veríssimo","DF","26",2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5eaf85b5/Lucas-Verissimo"
"31",NA,"2022 Brazil","WCQ — CONMEBOL M","Bruno Guimarães","MF","24",6,2,176,2,1,2,1,0,0,1,0,0.51,1.02,1.53,0.51,1.53,"https://fbref.com/en/players/82518f62/Bruno-Guimaraes"
"32",NA,"2022 Brazil","WCQ — CONMEBOL M","Emerson","DF","23",3,2,123,1.4,0,0,0,0,0,2,1,0,0,0,0,0,"https://fbref.com/en/players/df8b52a5/Emerson"
"33",NA,"2022 Brazil","WCQ — CONMEBOL M","Everton Soares","FW","25",5,1,125,1.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b1cbc666/Everton-Soares"
"34",NA,"2022 Brazil","WCQ — CONMEBOL M","Arthur Melo","MF","25",2,1,104,1.2,1,0,1,0,0,0,0,0.87,0,0.87,0.87,0.87,"https://fbref.com/en/players/48b3dd60/Arthur-Melo"
"35",NA,"2022 Brazil","WCQ — CONMEBOL M","Allan","MF","31",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cc700722/Allan"
"36",NA,"2022 Brazil","WCQ — CONMEBOL M","Rodrigo Caio","DF,MF","28",1,0,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/186ed8f1/Rodrigo-Caio"
"37",NA,"2022 Brazil","WCQ — CONMEBOL M","Rodrygo","FW,MF","21",3,0,55,0.6,1,0,1,0,0,0,0,1.64,0,1.64,1.64,1.64,"https://fbref.com/en/players/8f5e92a6/Rodrygo"
"38",NA,"2022 Brazil","WCQ — CONMEBOL M","Martinelli","MF","20",2,0,53,0.6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/48a5a5d6/Martinelli"
"39",NA,"2022 Brazil","WCQ — CONMEBOL M","Felipe","DF","32",1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/51a3c4c8/Felipe"
"40",NA,"2022 Brazil","WCQ — CONMEBOL M","Pedro","FW","24",1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1ab6fad3/Pedro"
"41",NA,"2022 Brazil","WCQ — CONMEBOL M","Edenílson","MF","32",2,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4e50f20e/Edenilson"
"42",NA,"2022 Brazil","WCQ — CONMEBOL M","Hulk","FW,MF","35",1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/33a1f72e/Hulk"
"43",NA,"2022 Brazil","WCQ — CONMEBOL M","Arthur","FW","23",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/a820e429/Arthur"
"44",NA,"2022 Brazil","WCQ — CONMEBOL M","Artur","FW,MF","23",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/105132cd/Artur"
"45",NA,"2022 Brazil","WCQ — CONMEBOL M","Diego Carlos","DF","28",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/b4a014b1/Diego-Carlos"
"46",NA,"2022 Brazil","WCQ — CONMEBOL M","Gabriel Chapecó","GK","21",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/a24714b4/Gabriel-Chapeco"
"47",NA,"2022 Brazil","WCQ — CONMEBOL M","Gabriel Dos Santos","DF","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/67ac5bb8/Gabriel-Dos-Santos"
"48",NA,"2022 Brazil","WCQ — CONMEBOL M","Éverson","GK","31",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/a59c090b/Everson"
"49",NA,"2022 Brazil","WCQ — CONMEBOL M","Thiago Galhardo","FW,MF","32",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/766f48dd/Thiago-Galhardo"
"50",NA,"2022 Brazil","WCQ — CONMEBOL M","Gabriel Menino","DF,MF","21",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/01819e70/Gabriel-Menino"
"51",NA,"2022 Brazil","WCQ — CONMEBOL M","Miranda","DF","37",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/314f2124/Miranda"
"52",NA,"2022 Brazil","WCQ — CONMEBOL M","Leo Ortiz","DF","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/53834fa2/Leo-Ortiz"
"53",NA,"2022 Brazil","WCQ — CONMEBOL M","Santos","GK","31",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/b8d0b69c/Santos"
