"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"13",NA,"2022 IR Iran","WCQ — AFC M","Omid Noorafkan","MF,DF","24",8,7,619,6.9,0,0,0,0,0,2,0,0,0,0,0,0,"https://fbref.com/en/players/cc251607/Omid-Noorafkan"
"14",NA,"2022 IR Iran","WCQ — AFC M","Ehsan Hajsafi","MF,DF","31",8,7,540,6,1,1,0,1,1,2,0,0.17,0.17,0.33,0,0.17,"https://fbref.com/en/players/b060e3b8/Ehsan-Hajsafi"
"15",NA,"2022 IR Iran","WCQ — AFC M","Amir Abedzadeh","GK","28",5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/375d09c9/Amir-Abedzadeh"
"16",NA,"2022 IR Iran","WCQ — AFC M","Saman Ghoddos","MF,FW","28",9,5,447,5,0,2,0,0,0,1,0,0,0.4,0.4,0,0.4,"https://fbref.com/en/players/f7b1d4e0/Saman-Ghoddos"
"17",NA,"2022 IR Iran","WCQ — AFC M","Majid Hosseini","DF,MF","25",5,4,405,4.5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d2161bae/Majid-Hosseini"
"18",NA,"2022 IR Iran","WCQ — AFC M","Ramin Rezaeian","DF","31",4,4,360,4,0,2,0,0,0,0,0,0,0.5,0.5,0,0.5,"https://fbref.com/en/players/c0ae3446/Ramin-Rezaeian"
"19",NA,"2022 IR Iran","WCQ — AFC M","Karim Ansarifard","MF,FW","31",12,3,326,3.6,7,4,6,1,1,0,0,1.93,1.1,3.04,1.66,2.76,"https://fbref.com/en/players/50cddd19/Karim-Ansarifard"
"20",NA,"2022 IR Iran","WCQ — AFC M","Morteza Pouraliganji","DF","29",4,3,278,3.1,1,1,1,0,0,2,0,0.32,0.32,0.65,0.32,0.65,"https://fbref.com/en/players/2c2066f4/Morteza-Pouraliganji"
"21",NA,"2022 IR Iran","WCQ — AFC M","Omid Ebrahimi","MF","34",4,3,264,2.9,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/76bfe66e/Omid-Ebrahimi"
"22",NA,"2022 IR Iran","WCQ — AFC M","Mohammad Mohebbi","MF","23",3,3,220,2.4,2,2,2,0,0,0,0,0.82,0.82,1.64,0.82,1.64,"https://fbref.com/en/players/7b6b53c3/Mohammad-Mohebbi"
"23",NA,"2022 IR Iran","WCQ — AFC M","Milad Sarlak","MF","26",7,1,142,1.6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/69f08fad/Milad-Sarlak"
"24",NA,"2022 IR Iran","WCQ — AFC M","Mehdi Torabi","MF","27",5,1,136,1.5,0,1,0,0,0,1,0,0,0.66,0.66,0,0.66,"https://fbref.com/en/players/74567feb/Mehdi-Torabi"
"25",NA,"2022 IR Iran","WCQ — AFC M","Masoud Shojaei","MF","37",2,1,114,1.3,0,0,0,0,0,2,1,0,0,0,0,0,"https://fbref.com/en/players/a898d91e/Masoud-Shojaei"
"26",NA,"2022 IR Iran","WCQ — AFC M","Allahyar Sayyadmanesh","DF","20",4,1,103,1.1,0,1,0,0,0,0,0,0,0.87,0.87,0,0.87,"https://fbref.com/en/players/2a74db8a/Allahyar-Sayyadmanesh"
"27",NA,"2022 IR Iran","WCQ — AFC M","Jafar Salmani","DF","25",1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4d5324c9/Jafar-Salmani"
"28",NA,"2022 IR Iran","WCQ — AFC M","Mehdi Mehdipour","MF","27",2,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/21eab16f/Mehdi-Mehdipour"
"29",NA,"2022 IR Iran","WCQ — AFC M","Saleh Hardani","DF","23",2,0,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3a9b682b/Saleh-Hardani"
"30",NA,"2022 IR Iran","WCQ — AFC M","Mehdi Ghaedi","FW","23",6,0,59,0.7,1,1,1,0,0,0,0,1.53,1.53,3.05,1.53,3.05,"https://fbref.com/en/players/b6c90b4b/Mehdi-Ghaedi"
"31",NA,"2022 IR Iran","WCQ — AFC M","Mehrdad Mohammadi","FW,MF","28",2,0,50,0.6,1,0,1,0,0,0,0,1.8,0,1.8,1.8,1.8,"https://fbref.com/en/players/31d78bff/Mehrdad-Mohammadi"
"32",NA,"2022 IR Iran","WCQ — AFC M","Aref Gholami","DF","24",1,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1a756ac7/Aref-Gholami"
"33",NA,"2022 IR Iran","WCQ — AFC M","Kaveh Rezaei","FW","29",4,0,47,0.5,2,0,2,0,0,0,0,3.83,0,3.83,3.83,3.83,"https://fbref.com/en/players/2f895007/Kaveh-Rezaei"
"34",NA,"2022 IR Iran","WCQ — AFC M","Mohammad Naderi","DF","25",1,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/989402ac/Mohammad-Naderi"
"35",NA,"2022 IR Iran","WCQ — AFC M","Ali Karimi","MF","27",1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3840bfb9/Ali-Karimi"
"36",NA,"2022 IR Iran","WCQ — AFC M","Amirhossein Hosseinzadeh","MF","21",2,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/47270f0c/Amirhossein-Hosseinzadeh"
"37",NA,"2022 IR Iran","WCQ — AFC M","Siavash Yazdani","DF","29",1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ec19c53b/Siavash-Yazdani"
"38",NA,"2022 IR Iran","WCQ — AFC M","Ashkan Dejagah","FW,MF","35",1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5171db60/Ashkan-Dejagah"
"39",NA,"2022 IR Iran","WCQ — AFC M","Kamal Kamyabinia","MF","33",1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f618e6dc/Kamal-Kamyabinia"
"40",NA,"2022 IR Iran","WCQ — AFC M","Danial Esmaeilifar","MF","28",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/75b66ce4/Danial-Esmaeilifar"
"41",NA,"2022 IR Iran","WCQ — AFC M","Aref Aghasi","DF","25",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/3c1c4bc2/Aref-Aghasi"
"42",NA,"2022 IR Iran","WCQ — AFC M","Farshad Faraji","MF","27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/f4c347e8/Farshad-Faraji"
"43",NA,"2022 IR Iran","WCQ — AFC M","Vouria Ghafouri","DF,MF","34",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/c94ad76e/Vouria-Ghafouri"
"44",NA,"2022 IR Iran","WCQ — AFC M","Hossein Hosseini","GK","29",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/fb24817c/Hossein-Hosseini"
"45",NA,"2022 IR Iran","WCQ — AFC M","Mohammad Karimi","MF","25",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/00b73be0/Mohammad-Karimi"
"46",NA,"2022 IR Iran","WCQ — AFC M","Morteza Mansouri","DF","31",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d308b10f/Morteza-Mansouri"
"47",NA,"2022 IR Iran","WCQ — AFC M","Siamak Nemati","MF","27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/8c8ccad3/Siamak-Nemati"
"48",NA,"2022 IR Iran","WCQ — AFC M","Payam Niazmand","GK","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/7b2ed47e/Payam-Niazmand"
"49",NA,"2022 IR Iran","WCQ — AFC M","Zobeir Niknafs","DF","28",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/853b7a97/Zobeir-Niknafs"
"50",NA,"2022 IR Iran","WCQ — AFC M","Soroush Rafiei","MF","31",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/89ce38be/Soroush-Rafiei"
"51",NA,"2022 IR Iran","WCQ — AFC M","Mohammad Rashid Mazaheri","GK","32",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/fc28ccda/Mohammad-Rashid-Mazaheri"
"52",NA,"2022 IR Iran","WCQ — AFC M","Mohammad Reza Akhbari","GK","28",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/89d98efe/Mohammad-Reza-Akhbari"
"53",NA,"2022 IR Iran","WCQ — AFC M","Yasin Salmani","MF","19",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/b60f13c0/Yasin-Salmani"
"54",NA,"2022 IR Iran","WCQ — AFC M","Shahab Zahedi","FW,MF","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/3e4f877c/Shahab-Zahedi"
