"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"33",NA,"2022 Korea Republic","WCQ — AFC M","Jeong Sangbin","FW","19",1,0,19,0.2,1,0,1,0,0,0,0,4.74,0,4.74,4.74,4.74,"https://fbref.com/en/players/f6fca8c6/Jeong-Sangbin"
"34",NA,"2022 Korea Republic","WCQ — AFC M","Cho Youngwook","FW,MF","22",1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c0b4f2c7/Cho-Youngwook"
"35",NA,"2022 Korea Republic","WCQ — AFC M","Kim Young-bin","DF","30",1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3d3da10c/Kim-Young-bin"
"36",NA,"2022 Korea Republic","WCQ — AFC M","Um Wonsang","FW,MF","23",1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9157dbbf/Um-Wonsang"
"37",NA,"2022 Korea Republic","WCQ — AFC M","Ju Se-jong","MF","31",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ca8ca082/Ju-Se-jong"
"38",NA,"2022 Korea Republic","WCQ — AFC M","Kim Gun-hee","FW","26",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cbb61de9/Kim-Gun-hee"
"39",NA,"2022 Korea Republic","WCQ — AFC M","Kim Jin-kyu","MF","24",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7c0479b1/Kim-Jin-kyu"
"40",NA,"2022 Korea Republic","WCQ — AFC M","Kim Bo-kyung","MF","32",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/587ddfd6/Kim-Bo-kyung"
"41",NA,"2022 Korea Republic","WCQ — AFC M","Song Bumkeun","GK","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/2455c2d6/Song-Bumkeun"
"42",NA,"2022 Korea Republic","WCQ — AFC M","Kim Dong-jun","GK","27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/5c44f13c/Kim-Dong-jun"
"43",NA,"2022 Korea Republic","WCQ — AFC M","Lee Jaeik","DF","22",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/feeea28b/Lee-Jaeik"
"44",NA,"2022 Korea Republic","WCQ — AFC M","Kim Jin-hyeon","GK","34",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/9a7b3dc6/Kim-Jin-hyeon"
"45",NA,"2022 Korea Republic","WCQ — AFC M","Yoon Jong-gyu","DF,MF","23",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/5b6af1ad/Yoon-Jong-gyu"
"46",NA,"2022 Korea Republic","WCQ — AFC M","Park Joo-ho","DF,MF","35",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/502fd802/Park-Joo-ho"
"47",NA,"2022 Korea Republic","WCQ — AFC M","Park Mingyu","DF","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/9c119ad0/Park-Mingyu"
"48",NA,"2022 Korea Republic","WCQ — AFC M","Jung Seung-hyun","DF","27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/e0446c82/Jung-Seung-hyun"
"49",NA,"2022 Korea Republic","WCQ — AFC M","Ko Seungbeom","MF","27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/4ce171db/Ko-Seungbeom"
"50",NA,"2022 Korea Republic","WCQ — AFC M","Gu Sung-yun","GK","27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d10453b9/Gu-Sung-yun"
