"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"17",NA,"2022 Canada","WCQ — CONCACAF M","Doneil Henry","DF","28",8,7,560,6.2,0,0,0,0,0,3,0,0,0,0,0,0,"https://fbref.com/en/players/22636117/Doneil-Henry"
"18",NA,"2022 Canada","WCQ — CONCACAF M","Maxime Crépeau","GK","27",5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ea42e480/Maxime-Crepeau"
"19",NA,"2022 Canada","WCQ — CONCACAF M","Liam Millar","MF","22",7,5,329,3.7,0,1,0,0,0,0,0,0,0.27,0.27,0,0.27,"https://fbref.com/en/players/983515f8/Liam-Millar"
"20",NA,"2022 Canada","WCQ — CONCACAF M","Samuel Piette","MF","27",8,4,330,3.7,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/bc33c73b/Samuel-Piette"
"21",NA,"2022 Canada","WCQ — CONCACAF M","Lucas Cavallini","FW","29",10,3,319,3.5,5,0,5,0,0,2,0,1.41,0,1.41,1.41,1.41,"https://fbref.com/en/players/dd8de641/Lucas-Cavallini"
"22",NA,"2022 Canada","WCQ — CONCACAF M","David Wotherspoon","MF","32",8,3,310,3.4,1,3,1,0,0,0,0,0.29,0.87,1.16,0.29,1.16,"https://fbref.com/en/players/e9a9b1fa/David-Wotherspoon"
"23",NA,"2022 Canada","WCQ — CONCACAF M","Frank Sturing","DF","24",2,2,180,2,1,0,1,0,0,0,0,0.5,0,0.5,0.5,0.5,"https://fbref.com/en/players/20fbc877/Frank-Sturing"
"24",NA,"2022 Canada","WCQ — CONCACAF M","Liam Fraser","DF","23",5,1,211,2.3,0,1,0,0,0,1,0,0,0.43,0.43,0,0.43,"https://fbref.com/en/players/d784062b/Liam-Fraser"
"25",NA,"2022 Canada","WCQ — CONCACAF M","Theo Corbeanu","MF","19",3,1,119,1.3,1,0,1,0,0,0,0,0.76,0,0.76,0.76,0.76,"https://fbref.com/en/players/25b82f9a/Theo-Corbeanu"
"26",NA,"2022 Canada","WCQ — CONCACAF M","Derek Cornelius","DF,FW","24",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/577744b8/Derek-Cornelius"
"27",NA,"2022 Canada","WCQ — CONCACAF M","Ricardo Ferreira","DF","29",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b073f5ea/Ricardo-Ferreira"
"28",NA,"2022 Canada","WCQ — CONCACAF M","Dayne St. Clair","GK","24",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3f41d25f/Dayne-St-Clair"
"29",NA,"2022 Canada","WCQ — CONCACAF M","Ismaël Koné","MF","19",2,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e0220b70/Ismael-Kone"
"30",NA,"2022 Canada","WCQ — CONCACAF M","Zachary Brault-Guillard","DF,MF","23",2,0,65,0.7,1,0,1,0,0,0,0,1.38,0,1.38,1.38,1.38,"https://fbref.com/en/players/948a58c2/Zachary-Brault-Guillard"
"31",NA,"2022 Canada","WCQ — CONCACAF M","Ike Ugbo","FW","23",4,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8a53d24b/Ike-Ugbo"
"32",NA,"2022 Canada","WCQ — CONCACAF M","Charles-Andréas Brym","FW","23",3,0,17,0.2,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/be76f15c/Charles-Andreas-Brym"
"33",NA,"2022 Canada","WCQ — CONCACAF M","Jacob Shaffelburg","MF","22",2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/339a2561/Jacob-Shaffelburg"
"34",NA,"2022 Canada","WCQ — CONCACAF M","Cristián Gutiérrez","DF","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/6e56a4f2/Cristian-Gutierrez"
"35",NA,"2022 Canada","WCQ — CONCACAF M","Jayson Leutwiler","GK","32",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/a17ff7d6/Jayson-Leutwiler"
"36",NA,"2022 Canada","WCQ — CONCACAF M","Jayden Nelson","MF","19",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/92305a81/Jayden-Nelson"
"37",NA,"2022 Canada","WCQ — CONCACAF M","James Pantemis","GK","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/901408ac/James-Pantemis"
"38",NA,"2022 Canada","WCQ — CONCACAF M","Joel Waterman","DF","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/47ddcc22/Joel-Waterman"
