"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"11",NA,"2022 Japan","WCQ — AFC M","Hidemasa Morita","MF","26",10,8,659,7.3,2,0,2,0,0,2,0,0.27,0,0.27,0.27,0.27,"https://fbref.com/en/players/a650c75b/Hidemasa-Morita"
"12",NA,"2022 Japan","WCQ — AFC M","Ao Tanaka","MF","23",7,6,547,6.1,1,0,1,0,0,0,0,0.16,0,0.16,0.16,0.16,"https://fbref.com/en/players/1d36d6b6/Ao-Tanaka"
"13",NA,"2022 Japan","WCQ — AFC M","Miki Yamane","DF","28",6,6,525,5.8,0,2,0,0,0,0,0,0,0.34,0.34,0,0.34,"https://fbref.com/en/players/b712e02d/Miki-Yamane"
"14",NA,"2022 Japan","WCQ — AFC M","Daichi Kamada","MF,FW","25",8,5,462,5.1,3,2,3,0,0,0,0,0.58,0.39,0.97,0.58,0.97,"https://fbref.com/en/players/15b287da/Daichi-Kamada"
"15",NA,"2022 Japan","WCQ — AFC M","Genki Haraguchi","MF","30",14,5,445,4.9,1,1,1,0,0,0,0,0.2,0.2,0.4,0.2,0.4,"https://fbref.com/en/players/f24ea523/Genki-Haraguchi"
"16",NA,"2022 Japan","WCQ — AFC M","Takuma Asano","MF,FW","27",11,4,432,4.8,3,1,3,0,0,0,0,0.62,0.21,0.83,0.62,0.83,"https://fbref.com/en/players/13ddc856/Takuma-Asano"
"17",NA,"2022 Japan","WCQ — AFC M","Ko Itakura","DF","25",4,4,360,4,1,0,1,0,0,1,0,0.25,0,0.25,0.25,0.25,"https://fbref.com/en/players/97d545ae/Ko-Itakura"
"18",NA,"2022 Japan","WCQ — AFC M","Naomichi Ueda","DF","27",4,3,315,3.5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/539b4f25/Naomichi-Ueda"
"19",NA,"2022 Japan","WCQ — AFC M","Kento Hashimoto","MF","28",5,3,298,3.3,1,0,1,0,0,1,0,0.3,0,0.3,0.3,0.3,"https://fbref.com/en/players/b750381a/Kento-Hashimoto"
"20",NA,"2022 Japan","WCQ — AFC M","Shogo Taniguchi","DF","30",4,3,287,3.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/828a9c47/Shogo-Taniguchi"
"21",NA,"2022 Japan","WCQ — AFC M","Eiji Kawashima","GK","38",3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a4527d33/Eiji-Kawashima"
"22",NA,"2022 Japan","WCQ — AFC M","Shoya Nakajima","MF","27",4,3,245,2.7,1,2,1,0,0,0,0,0.37,0.73,1.1,0.37,1.1,"https://fbref.com/en/players/be60b6f4/Shoya-Nakajima"
"23",NA,"2022 Japan","WCQ — AFC M","Kyogo Furuhashi","MF","27",9,2,340,3.8,3,2,3,0,0,1,0,0.79,0.53,1.32,0.79,1.32,"https://fbref.com/en/players/fd4d5f81/Kyogo-Furuhashi"
"24",NA,"2022 Japan","WCQ — AFC M","Ryoya Ogawa","DF","25",3,2,209,2.3,0,1,0,0,0,0,0,0,0.43,0.43,0,0.43,"https://fbref.com/en/players/22ef9912/Ryoya-Ogawa"
"25",NA,"2022 Japan","WCQ — AFC M","Shinnosuke Nakatani","DF","25",3,2,208,2.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3710a840/Shinnosuke-Nakatani"
"26",NA,"2022 Japan","WCQ — AFC M","Takefusa Kubo","MF,FW","20",6,2,204,2.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/16aa3654/Takefusa-Kubo"
"27",NA,"2022 Japan","WCQ — AFC M","Ritsu Doan","MF","23",4,2,189,2.1,0,1,0,0,0,0,0,0,0.48,0.48,0,0.48,"https://fbref.com/en/players/d01bbb6f/Ritsu-Doan"
"28",NA,"2022 Japan","WCQ — AFC M","Hayao Kawabe","MF","26",2,2,180,2,1,1,1,0,0,0,0,0.5,0.5,1,0.5,1,"https://fbref.com/en/players/8142a510/Hayao-Kawabe"
"29",NA,"2022 Japan","WCQ — AFC M","Gen Shoji","DF","29",2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8b28686a/Gen-Shoji"
"30",NA,"2022 Japan","WCQ — AFC M","Kensuke Nagai","FW","32",3,2,166,1.8,1,0,1,0,0,0,0,0.54,0,0.54,0.54,0.54,"https://fbref.com/en/players/b3b66054/Kensuke-Nagai"
"31",NA,"2022 Japan","WCQ — AFC M","Yuta Nakayama","DF","24",8,1,237,2.6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1b9707e4/Yuta-Nakayama"
"32",NA,"2022 Japan","WCQ — AFC M","Sei Muroya","DF","27",3,1,150,1.7,0,2,0,0,0,0,0,0,1.2,1.2,0,1.2,"https://fbref.com/en/players/dc507a91/Sei-Muroya"
"33",NA,"2022 Japan","WCQ — AFC M","Kaoru Mitoma","FW","24",3,1,142,1.6,2,1,2,0,0,0,0,1.27,0.63,1.9,1.27,1.9,"https://fbref.com/en/players/74618572/Kaoru-Mitoma"
"34",NA,"2022 Japan","WCQ — AFC M","Tatsuhiro Sakamoto","MF","25",2,1,135,1.5,0,1,0,0,0,0,0,0,0.67,0.67,0,0.67,"https://fbref.com/en/players/5e67ea3a/Tatsuhiro-Sakamoto"
"35",NA,"2022 Japan","WCQ — AFC M","Ayase Ueda","FW","23",2,1,117,1.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c0295327/Ayase-Ueda"
"36",NA,"2022 Japan","WCQ — AFC M","Ken Matsubara","DF","28",1,1,90,1,0,2,0,0,0,0,0,0,2,2,0,2,"https://fbref.com/en/players/a14538c6/Ken-Matsubara"
"37",NA,"2022 Japan","WCQ — AFC M","Ado Onaiwu","FW","26",2,1,86,1,3,0,2,1,1,0,0,3.14,0,3.14,2.09,2.09,"https://fbref.com/en/players/ff4df82e/Ado-Onaiwu"
"38",NA,"2022 Japan","WCQ — AFC M","Sho Sasaki","DF","32",3,1,86,1,1,0,1,0,0,0,0,1.05,0,1.05,1.05,1.05,"https://fbref.com/en/players/a337ddbb/Sho-Sasaki"
"39",NA,"2022 Japan","WCQ — AFC M","Reo Hatate","MF","24",1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/78f85621/Reo-Hatate"
"40",NA,"2022 Japan","WCQ — AFC M","Daizen Maeda","FW,MF","24",2,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/395451fc/Daizen-Maeda"
"41",NA,"2022 Japan","WCQ — AFC M","Koki Anzai","DF","26",1,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d3c53a16/Koki-Anzai"
"42",NA,"2022 Japan","WCQ — AFC M","Sho Inagaki","MF","30",1,0,28,0.3,2,0,2,0,0,0,0,6.43,0,6.43,6.43,6.43,"https://fbref.com/en/players/28ad8fc3/Sho-Inagaki"
"43",NA,"2022 Japan","WCQ — AFC M","Shinnosuke Hatanaka","DF","26",1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/46011478/Shinnosuke-Hatanaka"
"44",NA,"2022 Japan","WCQ — AFC M","Musashi Suzuki","FW,MF","27",2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/53711e42/Musashi-Suzuki"
"45",NA,"2022 Japan","WCQ — AFC M","Hotaru Yamaguchi","MF","31",1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8c147c14/Hotaru-Yamaguchi"
"46",NA,"2022 Japan","WCQ — AFC M","Keita Endo","MF","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/1a83027b/Keita-Endo"
"47",NA,"2022 Japan","WCQ — AFC M","Ataru Esaka","FW,MF","29",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/eeab8f0b/Ataru-Esaka"
"48",NA,"2022 Japan","WCQ — AFC M","Daiki Hashioka","DF,MF","22",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/10cb48b7/Daiki-Hashioka"
"49",NA,"2022 Japan","WCQ — AFC M","Daichi Hayashi","FW","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/b5611533/Daichi-Hayashi"
"50",NA,"2022 Japan","WCQ — AFC M","Daiya Maekawa","GK","27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/9436cb7f/Daiya-Maekawa"
"51",NA,"2022 Japan","WCQ — AFC M","Koji Miyoshi","FW,MF","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/77bf714c/Koji-Miyoshi"
"52",NA,"2022 Japan","WCQ — AFC M","Kosuke Nakamura","GK","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/423daf87/Kosuke-Nakamura"
"53",NA,"2022 Japan","WCQ — AFC M","Shusaku Nishikawa","GK","35",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/b49f7653/Shusaku-Nishikawa"
"54",NA,"2022 Japan","WCQ — AFC M","Daniel Schmidt","GK","29",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/a82d64e7/Daniel-Schmidt"
"55",NA,"2022 Japan","WCQ — AFC M","Yukinari Sugawara","DF,FW","21",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/580bcd18/Yukinari-Sugawara"
"56",NA,"2022 Japan","WCQ — AFC M","Kosei Tani","GK","21",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d9090504/Kosei-Tani"
"57",NA,"2022 Japan","WCQ — AFC M","Yasuto Wakizaka","MF","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/ece11f32/Yasuto-Wakizaka"
